"Time (UTCG)","x (km)","y (km)","z (km)"
25 Jul 2022 19:23:10.000,-185.157810,-1772.838338,122.011517
25 Jul 2022 19:23:20.000,-173.595033,-1774.768949,110.349470
25 Jul 2022 19:23:30.000,-162.017382,-1776.547526,98.677918
25 Jul 2022 19:23:40.000,-150.425846,-1778.173909,86.997870
25 Jul 2022 19:23:50.000,-138.821416,-1779.647947,75.310337
25 Jul 2022 19:24:00.000,-127.205083,-1780.969508,63.616329
25 Jul 2022 19:24:10.000,-115.577842,-1782.138470,51.916860
25 Jul 2022 19:24:20.000,-103.940690,-1783.154727,40.212943
25 Jul 2022 19:24:30.000,-92.294627,-1784.018187,28.505594
25 Jul 2022 19:24:40.000,-80.640653,-1784.728775,16.795829
25 Jul 2022 19:24:50.000,-68.979771,-1785.286431,5.084663
25 Jul 2022 19:25:00.000,-57.312984,-1785.691111,-6.626889
25 Jul 2022 19:25:10.000,-45.641297,-1785.942787,-18.337812
25 Jul 2022 19:25:20.000,-33.965712,-1786.041446,-30.047093
25 Jul 2022 19:25:30.000,-22.287233,-1785.987092,-41.753721
25 Jul 2022 19:25:40.000,-10.606862,-1785.779743,-53.456685
25 Jul 2022 19:25:50.000,1.074404,-1785.419430,-65.154979
25 Jul 2022 19:26:00.000,12.755565,-1784.906200,-76.847596
25 Jul 2022 19:26:10.000,24.435627,-1784.240108,-88.533535
25 Jul 2022 19:26:20.000,36.113594,-1783.421227,-100.211792
25 Jul 2022 19:26:30.000,47.788474,-1782.449635,-111.881368
25 Jul 2022 19:26:40.000,59.459276,-1781.325427,-123.541265
25 Jul 2022 19:26:50.000,71.125008,-1780.048705,-135.190486
25 Jul 2022 19:27:00.000,82.784681,-1778.619587,-146.828033
25 Jul 2022 19:27:10.000,94.437305,-1777.038198,-158.452912
25 Jul 2022 19:27:20.000,106.081890,-1775.304678,-170.064128
25 Jul 2022 19:27:30.000,117.717448,-1773.419177,-181.660686
25 Jul 2022 19:27:40.000,129.342991,-1771.381858,-193.241593
25 Jul 2022 19:27:50.000,140.957532,-1769.192897,-204.805857
25 Jul 2022 19:28:00.000,152.560083,-1766.852480,-216.352486
25 Jul 2022 19:28:10.000,164.149659,-1764.360808,-227.880488
25 Jul 2022 19:28:20.000,175.725275,-1761.718092,-239.388874
25 Jul 2022 19:28:30.000,187.285945,-1758.924558,-250.876652
25 Jul 2022 19:28:40.000,198.830687,-1755.980442,-262.342836
25 Jul 2022 19:28:50.000,210.358515,-1752.885995,-273.786436
25 Jul 2022 19:29:00.000,221.868448,-1749.641482,-285.206467
25 Jul 2022 19:29:10.000,233.359502,-1746.247181,-296.601944
25 Jul 2022 19:29:20.000,244.830696,-1742.703384,-307.971884
25 Jul 2022 19:29:30.000,256.281050,-1739.010397,-319.315309
25 Jul 2022 19:29:40.000,267.709587,-1735.168542,-330.631242
25 Jul 2022 19:29:50.000,279.115331,-1731.178152,-341.918709
25 Jul 2022 19:30:00.000,290.497309,-1727.039577,-353.176742
25 Jul 2022 19:30:10.000,301.854551,-1722.753176,-364.404377
25 Jul 2022 19:30:20.000,313.186092,-1718.319322,-375.600651
25 Jul 2022 19:30:30.000,324.490969,-1713.738400,-386.764610
25 Jul 2022 19:30:40.000,335.768223,-1709.010802,-397.895299
25 Jul 2022 19:30:50.000,347.016895,-1704.136934,-408.991767
25 Jul 2022 19:31:00.000,358.236033,-1699.117209,-420.053069
25 Jul 2022 19:31:10.000,369.424683,-1693.952051,-431.078257
25 Jul 2022 19:31:20.000,380.581893,-1688.641896,-442.066389
25 Jul 2022 19:31:30.000,391.706713,-1683.187188,-453.016523
25 Jul 2022 19:31:40.000,402.798193,-1677.588386,-463.927717
25 Jul 2022 19:31:50.000,413.855385,-1671.845961,-474.799034
25 Jul 2022 19:32:00.000,424.877343,-1665.960396,-485.629538
25 Jul 2022 19:32:10.000,435.863120,-1659.932192,-496.418294
25 Jul 2022 19:32:20.000,446.811775,-1653.761859,-507.164374
25 Jul 2022 19:32:30.000,457.722371,-1647.449926,-517.866850
25 Jul 2022 19:32:40.000,468.593972,-1640.996933,-528.524801
25 Jul 2022 19:32:50.000,479.425649,-1634.403434,-539.137310
25 Jul 2022 19:33:00.000,490.216479,-1627.669997,-549.703463
25 Jul 2022 19:33:10.000,500.965540,-1620.797201,-560.222353
25 Jul 2022 19:33:20.000,511.671920,-1613.785635,-570.693076
25 Jul 2022 19:33:30.000,522.334707,-1606.635900,-581.114731
25 Jul 2022 19:33:40.000,532.952997,-1599.348609,-591.486424
25 Jul 2022 19:33:50.000,543.525885,-1591.924384,-601.807262
25 Jul 2022 19:34:00.000,554.052474,-1584.363859,-612.076356
25 Jul 2022 19:34:10.000,564.531867,-1576.667680,-622.292823
25 Jul 2022 19:34:20.000,574.963170,-1568.836503,-632.455781
25 Jul 2022 19:34:30.000,585.345494,-1560.870998,-642.564355
25 Jul 2022 19:34:40.000,595.677952,-1552.771846,-652.617672
25 Jul 2022 19:34:50.000,605.959661,-1544.539743,-662.614866
25 Jul 2022 19:35:00.000,616.189743,-1536.175394,-672.555075
25 Jul 2022 19:35:10.000,626.367324,-1527.679519,-682.437446
25 Jul 2022 19:35:20.000,636.491535,-1519.052847,-692.261127
25 Jul 2022 19:35:30.000,646.561513,-1510.296121,-702.025275
25 Jul 2022 19:35:40.000,656.576400,-1501.410091,-711.729050
25 Jul 2022 19:35:50.000,666.535345,-1492.395521,-721.371621
25 Jul 2022 19:36:00.000,676.437500,-1483.253182,-730.952159
25 Jul 2022 19:36:10.000,686.282023,-1473.983858,-740.469841
25 Jul 2022 19:36:20.000,696.068079,-1464.588339,-749.923849
25 Jul 2022 19:36:30.000,705.794834,-1455.067431,-759.313368
25 Jul 2022 19:36:40.000,715.461462,-1445.421945,-768.637590
25 Jul 2022 19:36:50.000,725.067139,-1435.652707,-777.895713
25 Jul 2022 19:37:00.000,734.611047,-1425.760552,-787.086937
25 Jul 2022 19:37:10.000,744.092373,-1415.746326,-796.210472
25 Jul 2022 19:37:20.000,753.510309,-1405.610886,-805.265531
25 Jul 2022 19:37:30.000,762.864051,-1395.355102,-814.251336
25 Jul 2022 19:37:40.000,772.152802,-1384.979852,-823.167114
25 Jul 2022 19:37:50.000,781.375768,-1374.486025,-832.012099
25 Jul 2022 19:38:00.000,790.532162,-1363.874520,-840.785533
25 Jul 2022 19:38:10.000,799.621203,-1353.146246,-849.486662
25 Jul 2022 19:38:20.000,808.642116,-1342.302122,-858.114740
25 Jul 2022 19:38:30.000,817.594128,-1331.343075,-866.669027
25 Jul 2022 19:38:40.000,826.476476,-1320.270044,-875.148788
25 Jul 2022 19:38:50.000,835.288400,-1309.083976,-883.553296
25 Jul 2022 19:39:00.000,844.029147,-1297.785827,-891.881828
25 Jul 2022 19:39:10.000,852.697969,-1286.376566,-900.133667
25 Jul 2022 19:39:20.000,861.294126,-1274.857167,-908.308103
25 Jul 2022 19:39:30.000,869.816882,-1263.228617,-916.404431
25 Jul 2022 19:39:40.000,878.265510,-1251.491914,-924.421954
25 Jul 2022 19:39:50.000,886.639288,-1239.648060,-932.359981
25 Jul 2022 19:40:00.000,894.937502,-1227.698072,-940.217826
25 Jul 2022 19:40:10.000,903.159445,-1215.642973,-947.994813
25 Jul 2022 19:40:20.000,911.304415,-1203.483794,-955.690270
25 Jul 2022 19:40:30.000,919.371719,-1191.221579,-963.303532
25 Jul 2022 19:40:40.000,927.360670,-1178.857376,-970.833942
25 Jul 2022 19:40:50.000,935.270587,-1166.392246,-978.280851
25 Jul 2022 19:41:00.000,943.100799,-1153.827256,-985.643613
25 Jul 2022 19:41:10.000,950.850637,-1141.163485,-992.921594
25 Jul 2022 19:41:20.000,958.519443,-1128.402018,-1000.114164
25 Jul 2022 19:41:30.000,966.106564,-1115.543950,-1007.220702
25 Jul 2022 19:41:40.000,973.611354,-1102.590386,-1014.240596
25 Jul 2022 19:41:50.000,981.033176,-1089.542438,-1021.173241
25 Jul 2022 19:42:00.000,988.371397,-1076.401225,-1028.018038
25 Jul 2022 19:42:10.000,995.625394,-1063.167874,-1034.774400
25 Jul 2022 19:42:20.000,1002.794550,-1049.843521,-1041.441745
25 Jul 2022 19:42:30.000,1009.878254,-1036.429307,-1048.019499
25 Jul 2022 19:42:40.000,1016.875902,-1022.926382,-1054.507095
25 Jul 2022 19:42:50.000,1023.786898,-1009.335903,-1060.903974
25 Jul 2022 19:43:00.000,1030.610651,-995.659034,-1067.209584
25 Jul 2022 19:43:10.000,1037.346580,-981.896948,-1073.423381
25 Jul 2022 19:43:20.000,1043.994108,-968.050826,-1079.544829
25 Jul 2022 19:43:30.000,1050.552669,-954.121859,-1085.573399
25 Jul 2022 19:43:40.000,1057.021703,-940.111243,-1091.508571
25 Jul 2022 19:43:50.000,1063.400661,-926.020185,-1097.349837
25 Jul 2022 19:44:00.000,1069.689001,-911.849898,-1103.096694
25 Jul 2022 19:44:10.000,1075.886191,-897.601602,-1108.748654
25 Jul 2022 19:44:20.000,1081.991708,-883.276523,-1114.305234
25 Jul 2022 19:44:30.000,1088.005039,-868.875890,-1119.765965
25 Jul 2022 19:44:40.000,1093.925678,-854.400938,-1125.130384
25 Jul 2022 19:44:50.000,1099.753127,-839.852904,-1130.398037
25 Jul 2022 19:45:00.000,1105.486895,-825.233031,-1135.568479
25 Jul 2022 19:45:10.000,1111.126497,-810.542564,-1140.641268
25 Jul 2022 19:45:20.000,1116.671457,-795.782753,-1145.615973
25 Jul 2022 19:45:30.000,1122.121301,-780.954855,-1150.492164
25 Jul 2022 19:45:40.000,1127.475564,-766.060134,-1155.269420
25 Jul 2022 19:45:50.000,1132.733788,-751.099861,-1159.947325
25 Jul 2022 19:46:00.000,1137.895522,-736.075317,-1164.525470
25 Jul 2022 19:46:10.000,1142.960325,-720.987790,-1169.003453
25 Jul 2022 19:46:20.000,1147.927765,-705.838580,-1173.380883
25 Jul 2022 19:46:30.000,1152.797422,-690.628993,-1177.657377
25 Jul 2022 19:46:40.000,1157.568884,-675.360342,-1181.832565
25 Jul 2022 19:46:50.000,1162.241755,-660.033945,-1185.906086
25 Jul 2022 19:47:00.000,1166.815648,-644.651124,-1189.877594
25 Jul 2022 19:47:10.000,1171.290186,-629.213204,-1193.746752
25 Jul 2022 19:47:20.000,1175.665001,-613.721510,-1197.513236
25 Jul 2022 19:47:30.000,1179.939736,-598.177366,-1201.176730
25 Jul 2022 19:47:40.000,1184.114036,-582.582098,-1204.736929
25 Jul 2022 19:47:50.000,1188.187555,-566.937030,-1208.193536
25 Jul 2022 19:48:00.000,1192.159949,-551.243488,-1211.546262
25 Jul 2022 19:48:10.000,1196.030878,-535.502800,-1214.794823
25 Jul 2022 19:48:20.000,1199.800006,-519.716300,-1217.938944
25 Jul 2022 19:48:30.000,1203.467002,-503.885325,-1220.978354
25 Jul 2022 19:48:40.000,1207.031538,-488.011220,-1223.912793
25 Jul 2022 19:48:50.000,1210.493295,-472.095336,-1226.742005
25 Jul 2022 19:49:00.000,1213.851961,-456.139033,-1229.465745
25 Jul 2022 19:49:10.000,1217.107231,-440.143678,-1232.083776
25 Jul 2022 19:49:20.000,1220.258815,-424.110644,-1234.595870
25 Jul 2022 19:49:30.000,1223.306431,-408.041310,-1237.001813
25 Jul 2022 19:49:40.000,1226.249812,-391.937059,-1239.301396
25 Jul 2022 19:49:50.000,1229.088702,-375.799280,-1241.494424
25 Jul 2022 19:50:00.000,1231.822859,-359.629359,-1243.580710
25 Jul 2022 19:50:10.000,1234.452050,-343.428687,-1245.560079
25 Jul 2022 19:50:20.000,1236.976056,-327.198656,-1247.432363
25 Jul 2022 19:50:30.000,1239.394666,-310.940657,-1249.197405
25 Jul 2022 19:50:40.000,1241.707680,-294.656084,-1250.855056
25 Jul 2022 19:50:50.000,1243.914907,-278.346329,-1252.405175
25 Jul 2022 19:51:00.000,1246.016163,-262.012790,-1253.847633
25 Jul 2022 19:51:10.000,1248.011274,-245.656864,-1255.182308
25 Jul 2022 19:51:20.000,1249.900075,-229.279952,-1256.409090
25 Jul 2022 19:51:30.000,1251.682406,-212.883455,-1257.527878
25 Jul 2022 19:51:40.000,1253.358120,-196.468778,-1258.538581
25 Jul 2022 19:51:50.000,1254.927076,-180.037325,-1259.441119
25 Jul 2022 19:52:00.000,1256.389143,-163.590504,-1260.235421
25 Jul 2022 19:52:10.000,1257.744200,-147.129722,-1260.921428
25 Jul 2022 19:52:20.000,1258.992132,-130.656386,-1261.499087
25 Jul 2022 19:52:30.000,1260.132837,-114.171904,-1261.968357
25 Jul 2022 19:52:40.000,1261.166219,-97.677685,-1262.329202
25 Jul 2022 19:52:50.000,1262.092193,-81.175136,-1262.581595
25 Jul 2022 19:53:00.000,1262.910682,-64.665667,-1262.725518
25 Jul 2022 19:53:10.000,1263.621616,-48.150688,-1262.760958
25 Jul 2022 19:53:20.000,1264.224939,-31.631609,-1262.687911
25 Jul 2022 19:53:30.000,1264.720601,-15.109844,-1262.506382
25 Jul 2022 19:53:40.000,1265.108562,1.413194,-1262.216383
25 Jul 2022 19:53:50.000,1265.388792,17.936091,-1261.817936
25 Jul 2022 19:54:00.000,1265.561272,34.457433,-1261.311074
25 Jul 2022 19:54:10.000,1265.625992,50.975804,-1260.695837
25 Jul 2022 19:54:20.000,1265.582951,67.489792,-1259.972276
25 Jul 2022 19:54:30.000,1265.432158,83.997985,-1259.140454
25 Jul 2022 19:54:40.000,1265.173631,100.498973,-1258.200441
25 Jul 2022 19:54:50.000,1264.807396,116.991346,-1257.152318
25 Jul 2022 19:55:00.000,1264.333487,133.473699,-1255.996174
25 Jul 2022 19:55:10.000,1263.751946,149.944626,-1254.732107
25 Jul 2022 19:55:20.000,1263.062823,166.402723,-1253.360226
25 Jul 2022 19:55:30.000,1262.266176,182.846585,-1251.880644
25 Jul 2022 19:55:40.000,1261.362070,199.274809,-1250.293487
25 Jul 2022 19:55:50.000,1260.350580,215.685991,-1248.598888
25 Jul 2022 19:56:00.000,1259.231790,232.078726,-1246.796990
25 Jul 2022 19:56:10.000,1258.005792,248.451610,-1244.887948
25 Jul 2022 19:56:20.000,1256.672689,264.803239,-1242.871922
25 Jul 2022 19:56:30.000,1255.232594,281.132212,-1240.749088
25 Jul 2022 19:56:40.000,1253.685630,297.437128,-1238.519629
25 Jul 2022 19:56:50.000,1252.031931,313.716589,-1236.183739
25 Jul 2022 19:57:00.000,1250.271639,329.969201,-1233.741623
25 Jul 2022 19:57:10.000,1248.404908,346.193574,-1231.193493
25 Jul 2022 19:57:20.000,1246.431898,362.388321,-1228.539573
25 Jul 2022 19:57:30.000,1244.352779,378.552059,-1225.780093
25 Jul 2022 19:57:40.000,1242.167732,394.683410,-1222.915292
25 Jul 2022 19:57:50.000,1239.876942,410.780998,-1219.945419
25 Jul 2022 19:58:00.000,1237.480605,426.843448,-1216.870727
25 Jul 2022 19:58:10.000,1234.978924,442.869391,-1213.691480
25 Jul 2022 19:58:20.000,1232.372113,458.857456,-1210.407950
25 Jul 2022 19:58:30.000,1229.660392,474.806278,-1207.020418
25 Jul 2022 19:58:40.000,1226.843992,490.714490,-1203.529172
25 Jul 2022 19:58:50.000,1223.923154,506.580732,-1199.934512
25 Jul 2022 19:59:00.000,1220.898129,522.403644,-1196.236746
25 Jul 2022 19:59:10.000,1217.769176,538.181871,-1192.436192
25 Jul 2022 19:59:20.000,1214.536566,553.914061,-1188.533178
25 Jul 2022 19:59:30.000,1211.200577,569.598868,-1184.528041
25 Jul 2022 19:59:40.000,1207.761497,585.234950,-1180.421127
25 Jul 2022 19:59:50.000,1204.219624,600.820972,-1176.212791
25 Jul 2022 20:00:00.000,1200.575261,616.355602,-1171.903396
25 Jul 2022 20:00:10.000,1196.828723,631.837515,-1167.493315
25 Jul 2022 20:00:20.000,1192.980330,647.265389,-1162.982926
25 Jul 2022 20:00:30.000,1189.030412,662.637908,-1158.372618
25 Jul 2022 20:00:40.000,1184.979305,677.953761,-1153.662787
25 Jul 2022 20:00:50.000,1180.827355,693.211640,-1148.853837
25 Jul 2022 20:01:00.000,1176.574914,708.410243,-1143.946180
25 Jul 2022 20:01:10.000,1172.222345,723.548272,-1138.940238
25 Jul 2022 20:01:20.000,1167.770017,738.624434,-1133.836440
25 Jul 2022 20:01:30.000,1163.218308,753.637442,-1128.635225
25 Jul 2022 20:01:40.000,1158.567604,768.586013,-1123.337040
25 Jul 2022 20:01:50.000,1153.818300,783.468870,-1117.942341
25 Jul 2022 20:02:00.000,1148.970798,798.284742,-1112.451592
25 Jul 2022 20:02:10.000,1144.025506,813.032364,-1106.865266
25 Jul 2022 20:02:20.000,1138.982843,827.710474,-1101.183845
25 Jul 2022 20:02:30.000,1133.843234,842.317818,-1095.407819
25 Jul 2022 20:02:40.000,1128.607110,856.853146,-1089.537684
25 Jul 2022 20:02:50.000,1123.274914,871.315214,-1083.573949
25 Jul 2022 20:03:00.000,1117.847096,885.702781,-1077.517128
25 Jul 2022 20:03:10.000,1112.324113,900.014613,-1071.367744
25 Jul 2022 20:03:20.000,1106.706436,914.249484,-1065.126330
25 Jul 2022 20:03:30.000,1100.994541,928.406172,-1058.793424
25 Jul 2022 20:03:40.000,1095.188918,942.483462,-1052.369576
25 Jul 2022 20:03:50.000,1089.290064,956.480146,-1045.855342
25 Jul 2022 20:04:00.000,1083.298488,970.395026,-1039.251285
25 Jul 2022 20:04:10.000,1077.214706,984.226911,-1032.557978
25 Jul 2022 20:04:20.000,1071.039245,997.974619,-1025.775999
25 Jul 2022 20:04:30.000,1064.772641,1011.636977,-1018.905936
25 Jul 2022 20:04:40.000,1058.415435,1025.212820,-1011.948380
25 Jul 2022 20:04:50.000,1051.968178,1038.700992,-1004.903933
25 Jul 2022 20:05:00.000,1045.431428,1052.100348,-997.773203
25 Jul 2022 20:05:10.000,1038.805747,1065.409747,-990.556803
25 Jul 2022 20:05:20.000,1032.091705,1078.628059,-983.255355
25 Jul 2022 20:05:30.000,1025.289879,1091.754161,-975.869490
25 Jul 2022 20:05:40.000,1018.400849,1104.786939,-968.399842
25 Jul 2022 20:05:50.000,1011.425202,1117.725286,-960.847056
25 Jul 2022 20:06:00.000,1004.363532,1130.568104,-953.211782
25 Jul 2022 20:06:10.000,997.216438,1143.314300,-945.494678
25 Jul 2022 20:06:20.000,989.984524,1155.962791,-937.696408
25 Jul 2022 20:06:30.000,982.668401,1168.512502,-929.817643
25 Jul 2022 20:06:40.000,975.268686,1180.962364,-921.859059
25 Jul 2022 20:06:50.000,967.786002,1193.311316,-913.821339
25 Jul 2022 20:07:00.000,960.220980,1205.558305,-905.705173
25 Jul 2022 20:07:10.000,952.574257,1217.702284,-897.511255
25 Jul 2022 20:07:20.000,944.846479,1229.742214,-889.240288
25 Jul 2022 20:07:30.000,937.038297,1241.677063,-880.892979
25 Jul 2022 20:07:40.000,929.150374,1253.505807,-872.470043
25 Jul 2022 20:07:50.000,921.183377,1265.227431,-863.972203
25 Jul 2022 20:08:00.000,913.137986,1276.840928,-855.400188
25 Jul 2022 20:08:10.000,905.014885,1288.345301,-846.754735
25 Jul 2022 20:08:20.000,896.814768,1299.739563,-838.036587
25 Jul 2022 20:08:30.000,888.538339,1311.022739,-829.246495
25 Jul 2022 20:08:40.000,880.186306,1322.193864,-820.385218
25 Jul 2022 20:08:50.000,871.759384,1333.251986,-811.453518
25 Jul 2022 20:09:00.000,863.258297,1344.196162,-802.452165
25 Jul 2022 20:09:10.000,854.683771,1355.025462,-793.381935
25 Jul 2022 20:09:20.000,846.036540,1365.738968,-784.243606
25 Jul 2022 20:09:30.000,837.317342,1376.335770,-775.037963
25 Jul 2022 20:09:40.000,828.526919,1386.814970,-765.765794
25 Jul 2022 20:09:50.000,819.666021,1397.175676,-756.427894
25 Jul 2022 20:10:00.000,810.735400,1407.417007,-747.025061
25 Jul 2022 20:10:10.000,801.735814,1417.538093,-737.558098
25 Jul 2022 20:10:20.000,792.668030,1427.538068,-728.027814
25 Jul 2022 20:10:30.000,783.532818,1437.416078,-718.435024
25 Jul 2022 20:10:40.000,774.330956,1447.171278,-708.780550
25 Jul 2022 20:10:50.000,765.063227,1456.802834,-699.065219
25 Jul 2022 20:11:00.000,755.730422,1466.309922,-689.289863
25 Jul 2022 20:11:10.000,746.333338,1475.691728,-679.455323
25 Jul 2022 20:11:20.000,736.872777,1484.947453,-669.562443
25 Jul 2022 20:11:30.000,727.349548,1494.076307,-659.612073
25 Jul 2022 20:11:40.000,717.764462,1503.077515,-649.605070
25 Jul 2022 20:11:50.000,708.118338,1511.950311,-639.542291
25 Jul 2022 20:12:00.000,698.411996,1520.693943,-629.424601
25 Jul 2022 20:12:10.000,688.646261,1529.307669,-619.252868
25 Jul 2022 20:12:20.000,678.821963,1537.790759,-609.027962
25 Jul 2022 20:12:30.000,668.939934,1546.142492,-598.750759
25 Jul 2022 20:12:40.000,659.001011,1554.362157,-588.422136
25 Jul 2022 20:12:50.000,649.006034,1562.449053,-578.042979
25 Jul 2022 20:13:00.000,638.955848,1570.402489,-567.614172
25 Jul 2022 20:13:10.000,628.851305,1578.221784,-557.136609
25 Jul 2022 20:13:20.000,618.693258,1585.906266,-546.611186
25 Jul 2022 20:13:30.000,608.482569,1593.455274,-536.038806
25 Jul 2022 20:13:40.000,598.220103,1600.868160,-525.420374
25 Jul 2022 20:13:50.000,587.906731,1608.144284,-514.756802
25 Jul 2022 20:14:00.000,577.543330,1615.283022,-504.049008
25 Jul 2022 20:14:10.000,567.130780,1622.283759,-493.297912
25 Jul 2022 20:14:20.000,556.669968,1629.145896,-482.504439
25 Jul 2022 20:14:30.000,546.161784,1635.868845,-471.669520
25 Jul 2022 20:14:40.000,535.607121,1642.452031,-460.794085
25 Jul 2022 20:14:50.000,525.006878,1648.894891,-449.879072
25 Jul 2022 20:15:00.000,514.361956,1655.196877,-438.925419
25 Jul 2022 20:15:10.000,503.673261,1661.357450,-427.934068
25 Jul 2022 20:15:20.000,492.941702,1667.376086,-416.905961
25 Jul 2022 20:15:30.000,482.168191,1673.252270,-405.842046
25 Jul 2022 20:15:40.000,471.353645,1678.985501,-394.743272
25 Jul 2022 20:15:50.000,460.498982,1684.575290,-383.610590
25 Jul 2022 20:16:00.000,449.605126,1690.021156,-372.444955
25 Jul 2022 20:16:10.000,438.673005,1695.322635,-361.247324
25 Jul 2022 20:16:20.000,427.703549,1700.479272,-350.018658
25 Jul 2022 20:16:30.000,416.697691,1705.490625,-338.759920
25 Jul 2022 20:16:40.000,405.656370,1710.356265,-327.472077
25 Jul 2022 20:16:50.000,394.580526,1715.075776,-316.156098
25 Jul 2022 20:17:00.000,383.471102,1719.648754,-304.812956
25 Jul 2022 20:17:10.000,372.329044,1724.074809,-293.443626
25 Jul 2022 20:17:20.000,361.155301,1728.353564,-282.049087
25 Jul 2022 20:17:30.000,349.950825,1732.484654,-270.630318
25 Jul 2022 20:17:40.000,338.716570,1736.467729,-259.188301
25 Jul 2022 20:17:50.000,327.453491,1740.302449,-247.724020
25 Jul 2022 20:18:00.000,316.162546,1743.988490,-236.238460
25 Jul 2022 20:18:10.000,304.844697,1747.525537,-224.732610
25 Jul 2022 20:18:20.000,293.500907,1750.913290,-213.207455
25 Jul 2022 20:18:30.000,282.132140,1754.151460,-201.663987
25 Jul 2022 20:18:40.000,270.739365,1757.239771,-190.103197
25 Jul 2022 20:18:50.000,259.323551,1760.177959,-178.526076
25 Jul 2022 20:19:00.000,247.885670,1762.965773,-166.933617
25 Jul 2022 20:19:10.000,236.426695,1765.602974,-155.326818
25 Jul 2022 20:19:20.000,224.947603,1768.089339,-143.706672
25 Jul 2022 20:19:30.000,213.449369,1770.424652,-132.074179
25 Jul 2022 20:19:40.000,201.932973,1772.608717,-120.430338
